SNOMED_CT_ID	HPO_ID	HPO_NAME
SNOMEDCT:72925005	HP:0006706	Cystic liver disease
SNOMEDCT:254764001	HP:0006717	Peripheral neuroepithelioma
SNOMEDCT:92118007	HP:0006719	Benign gastrointestinal tract tumors
SNOMEDCT:128822004	HP:0006721	Acute lymphoblastic leukemia
SNOMEDCT:91857003	HP:0006721	Acute lymphoblastic leukemia
SNOMEDCT:700423003	HP:0006725	Pancreatic adenocarcinoma
SNOMEDCT:128824003	HP:0006727	T-cell acute lymphoblastic leukemias
SNOMEDCT:277575008	HP:0006727	T-cell acute lymphoblastic leukemias
SNOMEDCT:255028004	HP:0006731	Follicular thyroid carcinoma
SNOMEDCT:28173006	HP:0006731	Follicular thyroid carcinoma
SNOMEDCT:5257006	HP:0006731	Follicular thyroid carcinoma
SNOMEDCT:17788007	HP:0006733	Acute megakaryocytic leukemia
SNOMEDCT:413443009	HP:0006733	Acute megakaryocytic leukemia
SNOMEDCT:91861009	HP:0006733	Acute megakaryocytic leukemia
SNOMEDCT:254919009	HP:0006735	Renal cortical adenoma
SNOMEDCT:254651007	HP:0006739	Squamous cell carcinoma of the skin
SNOMEDCT:255109008	HP:0006740	Transitional cell carcinoma of the bladder
SNOMEDCT:14269005	HP:0006743	Embryonal rhabdomyosarcoma
SNOMEDCT:404051002	HP:0006743	Embryonal rhabdomyosarcoma
SNOMEDCT:2227007	HP:0006744	Adrenocortical carcinoma
SNOMEDCT:255035007	HP:0006744	Adrenocortical carcinoma
SNOMEDCT:116381000119105	HP:0006747	Ganglioneuroblastoma
SNOMEDCT:69515008	HP:0006747	Ganglioneuroblastoma
SNOMEDCT:302835009	HP:0006748	Adrenal pheochromocytoma
SNOMEDCT:399343007	HP:0006748	Adrenal pheochromocytoma
SNOMEDCT:85583005	HP:0006748	Adrenal pheochromocytoma
SNOMEDCT:428905002	HP:0006749	Malignant gastrointestinal tract tumors
SNOMEDCT:126824007	HP:0006753	Neoplasm of the stomach
SNOMEDCT:254771006	HP:0006755	Cutaneous leiomyosarcoma
SNOMEDCT:14990007	HP:0006765	Chondrosarcoma
SNOMEDCT:443520009	HP:0006765	Chondrosarcoma
SNOMEDCT:134209002	HP:0006767	Pituitary prolactin cell adenoma
SNOMEDCT:34337008	HP:0006767	Pituitary prolactin cell adenoma
SNOMEDCT:188251003	HP:0006770	Clear cell renal cell carcinoma
SNOMEDCT:254915003	HP:0006770	Clear cell renal cell carcinoma
SNOMEDCT:41607009	HP:0006770	Clear cell renal cell carcinoma
SNOMEDCT:254570009	HP:0006771	Duodenal adenocarcinoma
SNOMEDCT:408644002	HP:0006771	Duodenal adenocarcinoma
SNOMEDCT:254921004	HP:0006772	Renal angiomyolipoma
SNOMEDCT:10639003	HP:0006775	Multiple myeloma
SNOMEDCT:109989006	HP:0006775	Multiple myeloma
SNOMEDCT:415112005	HP:0006775	Multiple myeloma
SNOMEDCT:55921005	HP:0006775	Multiple myeloma
SNOMEDCT:404053004	HP:0006779	Alveolar rhabdomyosarcoma
SNOMEDCT:63449009	HP:0006779	Alveolar rhabdomyosarcoma
SNOMEDCT:255037004	HP:0006780	Parathyroid carcinoma
SNOMEDCT:363481002	HP:0006780	Parathyroid carcinoma
SNOMEDCT:93153005	HP:0006785	Limb-girdle muscular dystrophy
SNOMEDCT:85672005	HP:0006802	Abnormal anterior horn cell morphology
SNOMEDCT:253147000	HP:0006818	4-layered lissencephaly
SNOMEDCT:73013002	HP:0006824	Cranial nerve paralysis
SNOMEDCT:274817009	HP:0006844	Absent patellar reflexes
SNOMEDCT:2776000	HP:0006846	Acute encephalopathy
SNOMEDCT:62221000119105	HP:0006863	Severe expressive language delay
SNOMEDCT:253136007	HP:0006870	Lobar holoprosencephaly
SNOMEDCT:52330001	HP:0006888	Meningoencephalocele
SNOMEDCT:77287004	HP:0006889	Intellectual disability, borderline
SNOMEDCT:69690008	HP:0006896	Hypnopompic hallucination
SNOMEDCT:398760006	HP:0006897	Abducens palsy
SNOMEDCT:398925009	HP:0006897	Abducens palsy
SNOMEDCT:398963001	HP:0006897	Abducens palsy
SNOMEDCT:49692006	HP:0006918	Diffuse cerebral sclerosis
SNOMEDCT:715905006	HP:0006927	Unilateral polymicrogyria
SNOMEDCT:64624009	HP:0006929	Hypoglycemic encephalopathy
SNOMEDCT:64635004	HP:0006934	Congenital nystagmus
SNOMEDCT:102971006	HP:0006958	Abnormal auditory evoked potentials
SNOMEDCT:230769007	HP:0006970	Periventricular leukomalacia
SNOMEDCT:394680009	HP:0006986	Upper limb spasticity
SNOMEDCT:253137003	HP:0006988	Alobar holoprosencephaly
SNOMEDCT:20610004	HP:0007011	Fourth cranial nerve palsy
SNOMEDCT:406506008	HP:0007018	Attention deficit hyperactivity disorder
SNOMEDCT:7461003	HP:0007018	Attention deficit hyperactivity disorder
SNOMEDCT:38433004	HP:0007021	Pain insensitivity
SNOMEDCT:7379000	HP:0007024	Pseudobulbar paralysis
SNOMEDCT:54002007	HP:0007029	Cerebral berry aneurysm
SNOMEDCT:230154004	HP:0007041	Chronic lymphocytic meningitis
SNOMEDCT:49949003	HP:0007098	Paroxysmal choreoathetosis
SNOMEDCT:253185002	HP:0007099	Chiari type I malformation
SNOMEDCT:23414001	HP:0007108	Demyelinating peripheral neuropathy
SNOMEDCT:15671007	HP:0007115	Orbital encephalocele
SNOMEDCT:230302004	HP:0007132	Pallidal degeneration
SNOMEDCT:85423005	HP:0007178	Motor polyneuropathy
SNOMEDCT:95663000	HP:0007178	Motor polyneuropathy
SNOMEDCT:418107008	HP:0007185	Loss of consciousness
SNOMEDCT:419045004	HP:0007185	Loss of consciousness
SNOMEDCT:253170008	HP:0007206	Hemimegalencephaly
SNOMEDCT:280816001	HP:0007209	Facial paralysis
SNOMEDCT:95666008	HP:0007209	Facial paralysis
SNOMEDCT:304737009	HP:0007215	Periodic hyperkalemic paralysis
SNOMEDCT:14648003	HP:0007256	Abnormal pyramidal sign
SNOMEDCT:253149002	HP:0007260	Type II lissencephaly
SNOMEDCT:129609000	HP:0007263	Spinocerebellar atrophy
SNOMEDCT:277922001	HP:0007268	Aprosencephaly
SNOMEDCT:5262007	HP:0007269	Spinal muscular atrophy
SNOMEDCT:23374007	HP:0007270	Atypical absence seizure
SNOMEDCT:13746004	HP:0007302	Bipolar affective disorder
SNOMEDCT:418143002	HP:0007313	Cerebral degeneration
SNOMEDCT:52522001	HP:0007313	Cerebral degeneration
SNOMEDCT:425492002	HP:0007325	Generalized dystonia
SNOMEDCT:253103006	HP:0007330	Frontal encephalocele
SNOMEDCT:246769000	HP:0007338	Hypermetric saccades
SNOMEDCT:249945007	HP:0007340	Lower limb muscle weakness
SNOMEDCT:86044005	HP:0007354	Amyotrophic lateral sclerosis
SNOMEDCT:29753000	HP:0007359	Focal-onset seizure
SNOMEDCT:253142006	HP:0007371	Corpus callosum atrophy
SNOMEDCT:126768004	HP:0007378	Neoplasm of the gastrointestinal tract
SNOMEDCT:238828009	HP:0007401	Macular atrophy
SNOMEDCT:41115008	HP:0007406	Hyperpigmentation of eyelids
SNOMEDCT:403375001	HP:0007410	Palmoplantar hyperhidrosis
SNOMEDCT:200938002	HP:0007417	Discoid lupus rash
SNOMEDCT:238927000	HP:0007417	Discoid lupus rash
SNOMEDCT:19754005	HP:0007418	Alopecia totalis
SNOMEDCT:271808008	HP:0007430	Generalized edema
SNOMEDCT:254156001	HP:0007431	Congenital ichthyosiform erythroderma
SNOMEDCT:268282005	HP:0007431	Congenital ichthyosiform erythroderma
SNOMEDCT:6479008	HP:0007443	Partial albinism
SNOMEDCT:718122005	HP:0007443	Partial albinism
SNOMEDCT:254785001	HP:0007461	Hemangiomatosis
SNOMEDCT:47669001	HP:0007461	Hemangiomatosis
SNOMEDCT:246871006	HP:0007462	Bitot spots of the conjunctiva
SNOMEDCT:239071005	HP:0007475	Congenital bullous ichthyosiform erythroderma
SNOMEDCT:254167000	HP:0007475	Congenital bullous ichthyosiform erythroderma
SNOMEDCT:7731005	HP:0007476	Anhidrotic ectodermal dysplasia
SNOMEDCT:83145004	HP:0007477	Abnormal dermatoglyphics
SNOMEDCT:205550003	HP:0007479	Congenital nonbullous ichthyosiform erythroderma
SNOMEDCT:267372009	HP:0007479	Congenital nonbullous ichthyosiform erythroderma
SNOMEDCT:268245001	HP:0007479	Congenital nonbullous ichthyosiform erythroderma
SNOMEDCT:125279001	HP:0007489	Diffuse telangiectasia
SNOMEDCT:238629004	HP:0007502	Follicular hyperkeratosis
SNOMEDCT:402341008	HP:0007502	Follicular hyperkeratosis
SNOMEDCT:81845009	HP:0007502	Follicular hyperkeratosis
SNOMEDCT:443710002	HP:0007514	Edema of the dorsum of hands
SNOMEDCT:54209007	HP:0007529	Hidrotic ectodermal dysplasia
SNOMEDCT:6479008	HP:0007544	Piebald skin depigmentation
SNOMEDCT:718122005	HP:0007544	Piebald skin depigmentation
SNOMEDCT:28488007	HP:0007570	Hyperkeratosis lenticularis perstans
SNOMEDCT:8214000	HP:0007583	Telangiectasia macularis eruptiva perstans
SNOMEDCT:239007005	HP:0007607	Hypohidrotic ectodermal dysplasia
SNOMEDCT:7731005	HP:0007607	Hypohidrotic ectodermal dysplasia
SNOMEDCT:17141001	HP:0007618	Subcutaneous calcification
SNOMEDCT:254767008	HP:0007620	Cutaneous leiomyoma
SNOMEDCT:109695005	HP:0007626	Mandibular osteomyelitis
SNOMEDCT:235119009	HP:0007627	Mandibular condyle aplasia
SNOMEDCT:235120003	HP:0007628	Mandibular condyle hypoplasia
SNOMEDCT:193687000	HP:0007642	Congenital stationary night blindness
SNOMEDCT:232061009	HP:0007642	Congenital stationary night blindness
SNOMEDCT:40714009	HP:0007648	Punctate cataract
SNOMEDCT:232074003	HP:0007649	Congenital hypertrophy of retinal pigment epithelium
SNOMEDCT:95758006	HP:0007651	Ectropion of lower eyelids
SNOMEDCT:13164000	HP:0007663	Reduced visual acuity
SNOMEDCT:95714006	HP:0007676	Hypoplasia of the iris
SNOMEDCT:90036004	HP:0007677	Vitelliform-like macular lesions
SNOMEDCT:231841004	HP:0007678	Lacrimal duct stenosis
SNOMEDCT:72124005	HP:0007686	Abnormal pupillary function
SNOMEDCT:32935005	HP:0007690	Map-dot-fingerprint corneal dystrophy
SNOMEDCT:65075004	HP:0007700	Ocular anterior segment dysgenesis
SNOMEDCT:421689001	HP:0007703	Abnormality of retinal pigmentation
SNOMEDCT:111521006	HP:0007705	Corneal degeneration
SNOMEDCT:35055000	HP:0007709	Band-shaped corneal dystrophy
SNOMEDCT:204145006	HP:0007720	Flat cornea
SNOMEDCT:400962005	HP:0007728	Congenital miosis
SNOMEDCT:247032003	HP:0007730	Iris hypopigmentation
SNOMEDCT:70397008	HP:0007730	Iris hypopigmentation
SNOMEDCT:1674008	HP:0007755	Juvenile epithelial corneal dystrophy
SNOMEDCT:246957002	HP:0007759	Opacification of the corneal stroma
SNOMEDCT:39662004	HP:0007760	Crystalline corneal dystrophy
SNOMEDCT:419395007	HP:0007760	Crystalline corneal dystrophy
SNOMEDCT:404650002	HP:0007761	Pericentral scotoma
SNOMEDCT:84884003	HP:0007763	Retinal telangiectasia
SNOMEDCT:246991003	HP:0007765	Deep anterior chamber
SNOMEDCT:373650004	HP:0007766	Optic disc hypoplasia
SNOMEDCT:405721006	HP:0007769	Peripheral retinal degeneration
SNOMEDCT:61536007	HP:0007769	Peripheral retinal degeneration
SNOMEDCT:53854005	HP:0007777	Chorioretinal scar
SNOMEDCT:315353005	HP:0007787	Posterior subcapsular cataract
SNOMEDCT:45283008	HP:0007802	Granular corneal dystrophy
SNOMEDCT:56852002	HP:0007803	Monochromacy
SNOMEDCT:72983001	HP:0007807	Optic nerve compression
SNOMEDCT:441622000	HP:0007819	Presenile cataracts
SNOMEDCT:78097002	HP:0007824	Total ophthalmoplegia
SNOMEDCT:61267008	HP:0007850	Retinal vascular proliferation
SNOMEDCT:370961005	HP:0007854	Glaucomatous visual field defect
SNOMEDCT:255022003	HP:0007872	Choroidal hemangioma
SNOMEDCT:95486002	HP:0007875	Congenital blindness
SNOMEDCT:231854006	HP:0007879	Allergic conjunctivitis
SNOMEDCT:473460002	HP:0007879	Allergic conjunctivitis
SNOMEDCT:95694000	HP:0007894	Hypopigmentation of the fundus
SNOMEDCT:25506007	HP:0007898	Exudative retinopathy
SNOMEDCT:360455002	HP:0007898	Exudative retinopathy
SNOMEDCT:31341008	HP:0007902	Vitreous hemorrhage
SNOMEDCT:112222000	HP:0007906	Ocular hypertension
SNOMEDCT:29504002	HP:0007915	Polymorphous posterior corneal dystrophy
SNOMEDCT:24704003	HP:0007939	Blue cone monochromacy
SNOMEDCT:232146005	HP:0007942	Internal ophthalmoplegia
SNOMEDCT:413921009	HP:0007957	Corneal opacity
SNOMEDCT:64634000	HP:0007957	Corneal opacity
SNOMEDCT:95735008	HP:0007957	Corneal opacity
SNOMEDCT:314270008	HP:0007968	Remnants of the hyaloid vascular system
SNOMEDCT:44647001	HP:0007968	Remnants of the hyaloid vascular system
SNOMEDCT:69927002	HP:0007968	Remnants of the hyaloid vascular system
SNOMEDCT:268163008	HP:0007970	Congenital ptosis
SNOMEDCT:61989004	HP:0007970	Congenital ptosis
SNOMEDCT:204128001	HP:0007971	Lamellar cataract
SNOMEDCT:21590003	HP:0007971	Lamellar cataract
SNOMEDCT:95494009	HP:0007973	Retinal dysplasia
SNOMEDCT:204138006	HP:0007976	Cerulean cataract
SNOMEDCT:3577000	HP:0007992	Lattice retinal degeneration
SNOMEDCT:420990001	HP:0007994	Peripheral visual field loss
SNOMEDCT:103254005	HP:0008000	Decreased corneal reflex
SNOMEDCT:415176004	HP:0008007	Primary congenital glaucoma
SNOMEDCT:55713007	HP:0008011	Peripheral opacification of the cornea
SNOMEDCT:14046000	HP:0008028	Cystoid macular degeneration
SNOMEDCT:11255009	HP:0008030	Retinal arteritis
SNOMEDCT:404675003	HP:0008037	Absent anterior chamber of the eye
SNOMEDCT:55457007	HP:0008037	Absent anterior chamber of the eye
SNOMEDCT:37480005	HP:0008052	Retinal fold
SNOMEDCT:126488004	HP:0008069	Neoplasm of the skin
SNOMEDCT:372130007	HP:0008069	Neoplasm of the skin
SNOMEDCT:53602002	HP:0008070	Sparse hair
SNOMEDCT:56558005	HP:0008070	Sparse hair
SNOMEDCT:288250001	HP:0008071	Maternal hypertension
SNOMEDCT:274147008	HP:0008080	Hallux varus
SNOMEDCT:249803006	HP:0008081	Pes valgus
SNOMEDCT:275344002	HP:0008081	Pes valgus
SNOMEDCT:249808002	HP:0008110	Equinovarus deformity
SNOMEDCT:397932003	HP:0008110	Equinovarus deformity
SNOMEDCT:30449003	HP:0008124	Talipes calcaneovarus
SNOMEDCT:263030002	HP:0008141	Dislocation of toes
SNOMEDCT:409674002	HP:0008151	Prolonged prothrombin time
SNOMEDCT:238040008	HP:0008158	Hyperapobetalipoproteinemia
SNOMEDCT:299465007	HP:0008158	Hyperapobetalipoproteinemia
SNOMEDCT:238025006	HP:0008166	Decreased beta-galactosidase activity
SNOMEDCT:37193007	HP:0008169	Reduced factor VII activity
SNOMEDCT:281611002	HP:0008176	Neonatal unconjugated hyperbilirubinemia
SNOMEDCT:190787008	HP:0008181	Abetalipoproteinemia
SNOMEDCT:36348003	HP:0008200	Primary hyperparathyroidism
SNOMEDCT:67873006	HP:0008202	Reduced circulating prolactin concentration
SNOMEDCT:363732003	HP:0008207	Primary adrenal insufficiency
SNOMEDCT:373662000	HP:0008207	Primary adrenal insufficiency
SNOMEDCT:386584007	HP:0008207	Primary adrenal insufficiency
SNOMEDCT:9092004	HP:0008208	Parathyroid hyperplasia
SNOMEDCT:373717006	HP:0008209	Premature ovarian insufficiency
SNOMEDCT:73291005	HP:0008211	Parathyroid agenesis
SNOMEDCT:33927004	HP:0008213	Gonadotropin deficiency
SNOMEDCT:166449002	HP:0008214	Decreased serum estradiol
SNOMEDCT:419920004	HP:0008221	Adrenal hyperplasia
SNOMEDCT:6738008	HP:0008222	Female infertility
SNOMEDCT:237523006	HP:0008223	Compensated hypothyroidism
SNOMEDCT:38825009	HP:0008226	Androgen insufficiency
SNOMEDCT:360348000	HP:0008227	Pituitary resistance to thyroid hormone
SNOMEDCT:360353005	HP:0008227	Pituitary resistance to thyroid hormone
SNOMEDCT:237778003	HP:0008231	Macronodular adrenal hyperplasia
SNOMEDCT:4294006	HP:0008236	Isosexual precocious puberty
SNOMEDCT:37429009	HP:0008237	Hypothalamic hypothyroidism
SNOMEDCT:77098009	HP:0008242	Pseudohypoaldosteronism
SNOMEDCT:93235007	HP:0008244	Congenital adrenal hypoplasia
SNOMEDCT:82598004	HP:0008245	Pituitary hypothyroidism
SNOMEDCT:276565004	HP:0008251	Congenital goiter
SNOMEDCT:237603002	HP:0008255	Transient neonatal diabetes mellitus
SNOMEDCT:18365006	HP:0008256	Adrenocortical adenoma
SNOMEDCT:255036008	HP:0008256	Adrenocortical adenoma
SNOMEDCT:302826002	HP:0008256	Adrenocortical adenoma
SNOMEDCT:237751000	HP:0008258	Congenital adrenal hyperplasia
SNOMEDCT:7752002	HP:0008282	Unconjugated hyperbilirubinemia
SNOMEDCT:237939006	HP:0008288	Nonketotic hyperglycinemia
SNOMEDCT:21109002	HP:0008291	Pituitary corticotropic cell adenoma
SNOMEDCT:254958004	HP:0008291	Pituitary corticotropic cell adenoma
SNOMEDCT:28575006	HP:0008297	Transient hyperphenylalaninemia
SNOMEDCT:76642003	HP:0008321	Reduced factor X activity
SNOMEDCT:386080007	HP:0008326	Reduced circulating vitamin B6 circulating
SNOMEDCT:236444003	HP:0008327	Microscopic nephrocalcinosis
SNOMEDCT:236461000	HP:0008341	Distal renal tubular acidosis
SNOMEDCT:86210009	HP:0008341	Distal renal tubular acidosis
SNOMEDCT:59655002	HP:0008358	Hyperprolinemia
SNOMEDCT:239742004	HP:0008366	Foot joint contracture
SNOMEDCT:27173008	HP:0008368	Tarsal synostosis
SNOMEDCT:700189007	HP:0008388	Abnormal toenail morphology
SNOMEDCT:10165000	HP:0008392	Subungual hyperkeratosis
SNOMEDCT:87065009	HP:0008404	Nail dystrophy
SNOMEDCT:205456006	HP:0008417	Vertebral hypoplasia
SNOMEDCT:77547008	HP:0008419	Intervertebral disc degeneration
SNOMEDCT:93167001	HP:0008439	Lumbar hemivertebrae
SNOMEDCT:73589001	HP:0008441	Herniation of intervertebral nuclei
SNOMEDCT:298380006	HP:0008443	Neuropathic spinal arthropathy
SNOMEDCT:405772002	HP:0008453	Congenital kyphoscoliosis
SNOMEDCT:91880006	HP:0008459	Cervical vertebral agenesis
SNOMEDCT:15843004	HP:0008465	Absent vertebra
SNOMEDCT:95304000	HP:0008467	Thoracic hemivertebrae
SNOMEDCT:387800004	HP:0008480	Cervical spondylosis
SNOMEDCT:387801000	HP:0008480	Cervical spondylosis
SNOMEDCT:95339000	HP:0008496	Multiple rows of eyelashes
SNOMEDCT:246967007	HP:0008511	Central posterior corneal opacity
SNOMEDCT:194417009	HP:0008513	Bilateral conductive hearing impairment
SNOMEDCT:700453005	HP:0008527	Congenital sensorineural hearing impairment
SNOMEDCT:27394002	HP:0008528	Long hairs growing from helix of pinna
SNOMEDCT:42538001	HP:0008542	Low-frequency hearing loss
SNOMEDCT:35045004	HP:0008551	Microtia
SNOMEDCT:22443004	HP:0008568	Vestibular areflexia
SNOMEDCT:194424005	HP:0008619	Bilateral sensorineural hearing impairment
SNOMEDCT:232322006	HP:0008629	Pulsatile tinnitus
SNOMEDCT:236398000	HP:0008653	Crescentic glomerulonephritis
SNOMEDCT:204958008	HP:0008659	Multiple small medullary renal cysts
SNOMEDCT:702397002	HP:0008660	Renotubular dysgenesis
SNOMEDCT:236647003	HP:0008661	Urethral stenosis
SNOMEDCT:76618002	HP:0008661	Urethral stenosis
SNOMEDCT:254918001	HP:0008663	Renal sarcoma
SNOMEDCT:80212005	HP:0008665	Clitoral hypertrophy
SNOMEDCT:4529005	HP:0008669	Abnormal spermatogenesis
SNOMEDCT:444717006	HP:0008672	Calcium oxalate nephrolithiasis
SNOMEDCT:718485003	HP:0008676	Congenital megaureter
SNOMEDCT:95576001	HP:0008676	Congenital megaureter
SNOMEDCT:48796009	HP:0008677	Congenital nephrotic syndrome
SNOMEDCT:35455006	HP:0008682	Renal tubular epithelial necrosis
SNOMEDCT:268228006	HP:0008689	Bilateral cryptorchidism
SNOMEDCT:249233008	HP:0008707	Absent scrotum
SNOMEDCT:266569009	HP:0008711	Benign prostatic hyperplasia
SNOMEDCT:253847002	HP:0008715	Testicular dysgenesis
SNOMEDCT:50477003	HP:0008716	Urethrovaginal fistula
SNOMEDCT:424998002	HP:0008717	Unilateral renal atrophy
SNOMEDCT:204951002	HP:0008718	Unilateral renal dysplasia
SNOMEDCT:370997001	HP:0008720	Primary testicular failure
SNOMEDCT:48723006	HP:0008720	Primary testicular failure
SNOMEDCT:90531003	HP:0008722	Urethral diverticulum
SNOMEDCT:93279005	HP:0008724	Hypoplasia of the ovary
SNOMEDCT:253836009	HP:0008726	Hypoplasia of the vagina
SNOMEDCT:276411001	HP:0008734	Decreased testicular size
SNOMEDCT:34911001	HP:0008736	Hypoplasia of penis
SNOMEDCT:429641000124109	HP:0008743	Coronal hypospadias
SNOMEDCT:253736003	HP:0008749	Laryngeal hypoplasia
SNOMEDCT:64981002	HP:0008750	Laryngeal atresia
SNOMEDCT:232461002	HP:0008751	Laryngeal cleft
SNOMEDCT:308232009	HP:0008755	Laryngotracheomalacia
SNOMEDCT:232448002	HP:0008756	Bowing of the vocal cords
SNOMEDCT:248004009	HP:0008760	Violent behavior
SNOMEDCT:45150006	HP:0008765	Auditory hallucination
SNOMEDCT:248099006	HP:0008768	Abnormal sexual behavior
SNOMEDCT:10155006	HP:0008780	Congenital bilateral hip dislocation
SNOMEDCT:239872002	HP:0008843	Hip osteoarthritis
SNOMEDCT:274741002	HP:0008940	Generalized lymphadenopathy
SNOMEDCT:240074006	HP:0008970	Scapulohumeral muscular dystrophy
SNOMEDCT:702613006	HP:0008986	Agenesis of the diaphragm
SNOMEDCT:72424001	HP:0008986	Agenesis of the diaphragm
SNOMEDCT:205530002	HP:0009004	Hypoplasia of the musculature
SNOMEDCT:6077001	HP:0009027	Foot dorsiflexor weakness
SNOMEDCT:282479002	HP:0009046	Difficulty running
SNOMEDCT:284449005	HP:0009059	Congenital generalized lipodystrophy
SNOMEDCT:86907008	HP:0009059	Congenital generalized lipodystrophy
SNOMEDCT:284449005	HP:0009064	Generalized lipodystrophy
SNOMEDCT:86907008	HP:0009064	Generalized lipodystrophy
SNOMEDCT:128496001	HP:0009071	Inflammatory myopathy
SNOMEDCT:26889001	HP:0009071	Inflammatory myopathy
SNOMEDCT:34168003	HP:0009110	Diaphragmatic eventration
SNOMEDCT:95438009	HP:0009113	Diaphragmatic weakness
SNOMEDCT:71325002	HP:0009125	Lipodystrophy
SNOMEDCT:715720006	HP:0009371	Type A1 brachydactyly
SNOMEDCT:71358006	HP:0009380	Finger aplasia
SNOMEDCT:249765007	HP:0009381	Short finger
SNOMEDCT:276662009	HP:0009465	Ulnar deviation of finger
SNOMEDCT:367510009	HP:0009465	Ulnar deviation of finger
SNOMEDCT:86414002	HP:0009473	Joint contracture of the hand
SNOMEDCT:299035006	HP:0009486	Radial deviation of the hand
SNOMEDCT:249757009	HP:0009487	Ulnar deviation of the hand
SNOMEDCT:126949007	HP:0009588	Vestibular schwannoma
SNOMEDCT:985004	HP:0009588	Vestibular schwannoma
SNOMEDCT:38713004	HP:0009592	Astrocytoma
SNOMEDCT:239736003	HP:0009600	Thumb contracture
SNOMEDCT:253930002	HP:0009702	Carpal synostosis
SNOMEDCT:312935003	HP:0009711	Retinal capillary hemangioma
SNOMEDCT:1586004	HP:0009718	Subependymal giant-cell astrocytoma
SNOMEDCT:449799008	HP:0009718	Subependymal giant-cell astrocytoma
SNOMEDCT:36025004	HP:0009720	Adenoma sebaceum
SNOMEDCT:78424008	HP:0009720	Adenoma sebaceum
SNOMEDCT:254244007	HP:0009721	Shagreen patch
SNOMEDCT:39295002	HP:0009724	Subungual fibromas
SNOMEDCT:126885006	HP:0009725	Bladder neoplasm
SNOMEDCT:126880001	HP:0009726	Renal neoplasm
SNOMEDCT:302846007	HP:0009730	Rhabdomyoma
SNOMEDCT:402877008	HP:0009730	Rhabdomyoma
SNOMEDCT:43375002	HP:0009730	Rhabdomyoma
SNOMEDCT:403818001	HP:0009732	Plexiform neurofibroma
SNOMEDCT:41252002	HP:0009732	Plexiform neurofibroma
SNOMEDCT:115240006	HP:0009733	Glioma
SNOMEDCT:393564001	HP:0009733	Glioma
SNOMEDCT:74532006	HP:0009733	Glioma
SNOMEDCT:254976006	HP:0009734	Optic nerve glioma
SNOMEDCT:404662003	HP:0009734	Optic nerve glioma
SNOMEDCT:32916005	HP:0009741	Nephrosclerosis
SNOMEDCT:249918006	HP:0009742	Stiff shoulders
SNOMEDCT:95339000	HP:0009743	Distichiasis
SNOMEDCT:193953008	HP:0009755	Ankyloblepharon
SNOMEDCT:400952003	HP:0009755	Ankyloblepharon
SNOMEDCT:248194004	HP:0009762	Facial wrinkling
SNOMEDCT:90834002	HP:0009763	Limb pain
SNOMEDCT:27201004	HP:0009771	Osteolytic defects of the phalanges of the hand
SNOMEDCT:63122002	HP:0009771	Osteolytic defects of the phalanges of the hand
SNOMEDCT:19988008	HP:0009775	Amniotic constriction ring
SNOMEDCT:238879003	HP:0009775	Amniotic constriction ring
SNOMEDCT:275348004	HP:0009776	Adactyly
SNOMEDCT:253936008	HP:0009778	Short thumb
SNOMEDCT:84308008	HP:0009780	Iliac horns
SNOMEDCT:82127005	HP:0009789	Perianal abscess
SNOMEDCT:55818009	HP:0009792	Teratoma
SNOMEDCT:204268008	HP:0009795	Branchial fistula
SNOMEDCT:42362005	HP:0009796	Branchial cyst
SNOMEDCT:59857007	HP:0009796	Branchial cyst
SNOMEDCT:363668000	HP:0009797	Cholesteatoma
SNOMEDCT:575006	HP:0009797	Cholesteatoma
SNOMEDCT:32251000119106	HP:0009798	Euthyroid goiter
SNOMEDCT:10362008	HP:0009799	Supernumerary spleens
SNOMEDCT:11687002	HP:0009800	Maternal diabetes
SNOMEDCT:111395007	HP:0009806	Nephrogenic diabetes insipidus
SNOMEDCT:253926000	HP:0009813	Upper limb phocomelia
SNOMEDCT:253959002	HP:0009816	Lower limb undergrowth
SNOMEDCT:253963009	HP:0009819	Lower limb phocomelia
SNOMEDCT:62588002	HP:0009827	Amelia
SNOMEDCT:22841008	HP:0009829	Phocomelia
SNOMEDCT:302226006	HP:0009830	Peripheral neuropathy
SNOMEDCT:386033004	HP:0009830	Peripheral neuropathy
SNOMEDCT:42658009	HP:0009830	Peripheral neuropathy
SNOMEDCT:128189008	HP:0009831	Mononeuropathy
SNOMEDCT:22486004	HP:0009886	Trichorrhexis nodosa
SNOMEDCT:238736006	HP:0009886	Trichorrhexis nodosa
SNOMEDCT:57436000	HP:0009892	Anotia
SNOMEDCT:162342008	HP:0009900	Unilateral deafness
SNOMEDCT:428477002	HP:0009903	Conjunctival nodule
SNOMEDCT:205798005	HP:0009914	Cyclopia
SNOMEDCT:13045009	HP:0009916	Anisocoria
SNOMEDCT:95500008	HP:0009917	Persistent pupillary membrane
SNOMEDCT:193523008	HP:0009918	Ectopia pupillae
SNOMEDCT:392461003	HP:0009918	Ectopia pupillae
SNOMEDCT:127002001	HP:0009919	Retinoblastoma
SNOMEDCT:19906005	HP:0009919	Retinoblastoma
SNOMEDCT:370967009	HP:0009919	Retinoblastoma
SNOMEDCT:254817005	HP:0009920	Nevus of Ota
SNOMEDCT:414929001	HP:0009920	Nevus of Ota
SNOMEDCT:60318001	HP:0009921	Duane anomaly
