ORPHA	OMIM
ORPHA:477	OMIM:602540
ORPHA:231120|Etiological subtype	OMIM:130650
ORPHA:90794	OMIM:201910
ORPHA:75840	OMIM:254090
ORPHA:75840	OMIM:616470
ORPHA:77299	OMIM:611222
ORPHA:156728	OMIM:608728
ORPHA:743	OMIM:612336
ORPHA:743	OMIM:614514
ORPHA:79504	OMIM:146600
ORPHA:284271	OMIM:614229
ORPHA:247868	OMIM:611762
ORPHA:192	OMIM:303600
ORPHA:1927	OMIM:139750
ORPHA:1928	OMIM:130710
ORPHA:261619|Etiological subtype	OMIM:118450
Clinical subtype|ORPHA:629	OMIM:262650
ORPHA:983	OMIM:273250
ORPHA:200418	OMIM:610984
ORPHA:53540	OMIM:268100
ORPHA:87503	OMIM:248300
ORPHA:1389	OMIM:218010
ORPHA:138	OMIM:214800
ORPHA:1380	OMIM:218900
ORPHA:1387	OMIM:619420
ORPHA:1387	OMIM:212720
ORPHA:1388	OMIM:616145
ORPHA:98916	OMIM:139393
ORPHA:431166	OMIM:616669
ORPHA:431166	OMIM:616636
ORPHA:85332	OMIM:300578
ORPHA:228387	OMIM:613330
ORPHA:228384	OMIM:613443
ORPHA:488265	OMIM:607278
ORPHA:94122	OMIM:601238
ORPHA:289365	OMIM:615963
ORPHA:289365	OMIM:613674
ORPHA:289365	OMIM:193000
ORPHA:289365	OMIM:610878
ORPHA:289365	OMIM:615390
ORPHA:289365	OMIM:614319
ORPHA:289365	OMIM:614318
ORPHA:289365	OMIM:614317
ORPHA:79332	OMIM:607091
ORPHA:98771	OMIM:607458
ORPHA:79473	OMIM:176200
ORPHA:289326	OMIM:159580
ORPHA:269	OMIM:600416
ORPHA:269	OMIM:619477
ORPHA:269	OMIM:619478
ORPHA:269	OMIM:158900
ORPHA:269	OMIM:158901
ORPHA:2698	OMIM:149200
ORPHA:2695	OMIM:109740
ORPHA:2695	OMIM:210400
ORPHA:2691	OMIM:225400
ORPHA:2697	OMIM:613404
ORPHA:2697	OMIM:208085
ORPHA:2699	OMIM:151630
ORPHA:99995|Clinical subtype	OMIM:604335
ORPHA:238744	OMIM:613689
ORPHA:436252	OMIM:243150
ORPHA:95232	OMIM:607432
ORPHA:98863|Etiological subtype	OMIM:310300
ORPHA:98863|Etiological subtype	OMIM:300696
ORPHA:34521	OMIM:603689
ORPHA:217622	OMIM:605362
ORPHA:98914|Etiological subtype	OMIM:616720
ORPHA:98914|Etiological subtype	OMIM:615120
ORPHA:98914|Etiological subtype	OMIM:254210
ORPHA:98914|Etiological subtype	OMIM:617239
ORPHA:98914|Etiological subtype	OMIM:617143
ORPHA:98914|Etiological subtype	OMIM:618323
ORPHA:98914|Etiological subtype	OMIM:616330
ORPHA:98914|Etiological subtype	OMIM:616040
ORPHA:98914|Etiological subtype	OMIM:618198
ORPHA:98914|Etiological subtype	OMIM:618197
ORPHA:210144	OMIM:612938
ORPHA:210141	OMIM:612900
ORPHA:210141	OMIM:617008
ORPHA:98975	OMIM:122000
ORPHA:656	OMIM:616893
ORPHA:656	OMIM:616892
ORPHA:656	OMIM:600995
ORPHA:656	OMIM:616032
ORPHA:656	OMIM:615861
ORPHA:656	OMIM:614196
ORPHA:656	OMIM:612551
ORPHA:656	OMIM:616730
ORPHA:656	OMIM:613237
ORPHA:656	OMIM:607832
ORPHA:656	OMIM:619201
ORPHA:656	OMIM:256370
ORPHA:656	OMIM:619155
ORPHA:656	OMIM:616002
ORPHA:656	OMIM:615573
ORPHA:656	OMIM:301028
ORPHA:656	OMIM:610725
ORPHA:656	OMIM:603965
ORPHA:656	OMIM:616220
ORPHA:656	OMIM:614131
ORPHA:656	OMIM:618178
ORPHA:656	OMIM:618176
ORPHA:656	OMIM:618177
ORPHA:656	OMIM:615244
ORPHA:656	OMIM:603278
ORPHA:88924	OMIM:600273
ORPHA:35878	OMIM:606762
ORPHA:79149	OMIM:221800
ORPHA:64745	OMIM:178995
ORPHA:647676	OMIM:617719
ORPHA:502434	OMIM:617635
ORPHA:502430	OMIM:618619
ORPHA:570422	OMIM:618881
ORPHA:232	OMIM:603903
ORPHA:2323	OMIM:241410
ORPHA:2321	OMIM:601427
ORPHA:2322	OMIM:300867
ORPHA:2322	OMIM:147920
ORPHA:2324	OMIM:259690
ORPHA:2328	OMIM:244300
ORPHA:2329	OMIM:183800
ORPHA:633	OMIM:262500
ORPHA:557056	OMIM:618412
ORPHA:950	OMIM:614613
ORPHA:950	OMIM:101800
ORPHA:79022	OMIM:300209
ORPHA:2934	OMIM:263630
ORPHA:2930	OMIM:175500
ORPHA:2935	OMIM:175690
ORPHA:741	OMIM:607829
ORPHA:741	OMIM:157700
ORPHA:741	OMIM:610840
ORPHA:79434|Clinical subtype	OMIM:606952
ORPHA:370348	OMIM:612219
ORPHA:79476|Clinical subtype	OMIM:214450
ORPHA:67036	OMIM:165300
ORPHA:300751	OMIM:115200
ORPHA:93398	OMIM:137360
ORPHA:859	OMIM:275350
ORPHA:457395	OMIM:616723
ORPHA:284984	OMIM:613795
ORPHA:315306|Clinical subtype	OMIM:201910
ORPHA:488627	OMIM:617051
ORPHA:581	OMIM:252920
ORPHA:581	OMIM:252930
ORPHA:581	OMIM:252940
ORPHA:581	OMIM:252900
ORPHA:397964	OMIM:615468
ORPHA:397968	OMIM:615490
ORPHA:140905	OMIM:614025
ORPHA:140908|Clinical subtype	OMIM:611377
ORPHA:77297	OMIM:609628
ORPHA:140957	OMIM:615193
ORPHA:140957	OMIM:619271
ORPHA:140957	OMIM:187800
ORPHA:140957	OMIM:619840
ORPHA:140957	OMIM:613112
ORPHA:140952	OMIM:300707
ORPHA:353277|Etiological subtype	OMIM:180849
ORPHA:275	OMIM:602450
ORPHA:2754	OMIM:300804
ORPHA:2754	OMIM:615665
ORPHA:2754	OMIM:618763
ORPHA:2754	OMIM:614815
ORPHA:2754	OMIM:617127
ORPHA:2754	OMIM:277170
ORPHA:2756	OMIM:165590
ORPHA:2751	OMIM:252100
ORPHA:2750	OMIM:311200
ORPHA:2753	OMIM:258860
ORPHA:2755	OMIM:300484
ORPHA:2752	OMIM:258850
ORPHA:964	OMIM:102100
ORPHA:280553	OMIM:613869
ORPHA:280558	OMIM:613398
ORPHA:98770	OMIM:606658
ORPHA:647667	OMIM:619127
ORPHA:177910|Etiological subtype	OMIM:176270
ORPHA:65759	OMIM:201000
ORPHA:65759	OMIM:614976
ORPHA:494348	OMIM:617068
ORPHA:494344	OMIM:616975
ORPHA:79254|Clinical subtype	OMIM:261600
ORPHA:36367	OMIM:612337
ORPHA:363677	OMIM:605637
ORPHA:363483	OMIM:273300
ORPHA:370959	OMIM:606612
ORPHA:370959	OMIM:613155
ORPHA:370959	OMIM:613156
ORPHA:370959	OMIM:613151
ORPHA:370959	OMIM:615351
ORPHA:79323	OMIM:609180
ORPHA:281201	OMIM:601952
ORPHA:99853|Clinical subtype	OMIM:603896
ORPHA:99853|Clinical subtype	OMIM:615889
ORPHA:231178|Clinical subtype	OMIM:605472
ORPHA:231178|Clinical subtype	OMIM:611383
ORPHA:231178|Clinical subtype	OMIM:276901
ORPHA:98820	OMIM:617118
ORPHA:98820	OMIM:617116
ORPHA:98820	OMIM:604364
ORPHA:169805|Clinical subtype	OMIM:306700
ORPHA:169802|Clinical subtype	OMIM:306700
ORPHA:169808|Clinical subtype	OMIM:306700
ORPHA:96266|Clinical subtype	OMIM:238320
ORPHA:156	OMIM:255120
ORPHA:1568	OMIM:304340
ORPHA:1566	OMIM:220220
ORPHA:1569	OMIM:278800
ORPHA:1563	OMIM:247410
ORPHA:1561	OMIM:604377
ORPHA:1561	OMIM:615119
ORPHA:1561	OMIM:616500
ORPHA:1561	OMIM:616501
ORPHA:1562	OMIM:166705
ORPHA:157962	OMIM:612109
ORPHA:157965|Clinical subtype	OMIM:612350
ORPHA:101111	OMIM:608703
ORPHA:101110	OMIM:608687
ORPHA:101112	OMIM:609306
ORPHA:398173|Clinical subtype	OMIM:614973
ORPHA:404560	OMIM:155600
ORPHA:404560	OMIM:606719
ORPHA:199279	OMIM:206550
ORPHA:199276	OMIM:151900
ORPHA:502444	OMIM:617762
ORPHA:98889|Clinical subtype	OMIM:615752
ORPHA:98889|Clinical subtype	OMIM:616531
ORPHA:98889|Clinical subtype	OMIM:300388
ORPHA:425	OMIM:618463
ORPHA:425	OMIM:604091
ORPHA:320355	OMIM:613364
ORPHA:71529|Etiological subtype	OMIM:618406
ORPHA:71529|Etiological subtype	OMIM:601665
ORPHA:439822	OMIM:615668
ORPHA:98978	OMIM:602482
ORPHA:98978	OMIM:601631
ORPHA:79235|Clinical subtype	OMIM:606785
ORPHA:293381	OMIM:122400
ORPHA:3366	OMIM:190440
ORPHA:3366	OMIM:614485
ORPHA:3369	OMIM:314320
ORPHA:3361	OMIM:190360
ORPHA:3368	OMIM:275595
ORPHA:3363	OMIM:275400
ORPHA:89838	OMIM:601001
ORPHA:89838	OMIM:619599
ORPHA:90695	OMIM:312000
ORPHA:90695	OMIM:262600
ORPHA:324737	OMIM:612379
ORPHA:65798	OMIM:201020
ORPHA:90368	OMIM:613981
ORPHA:90368	OMIM:146520
ORPHA:93269	OMIM:613091
ORPHA:93269	OMIM:263520
ORPHA:494444	OMIM:124900
ORPHA:860	OMIM:608808
ORPHA:860	OMIM:613854
ORPHA:398088	OMIM:185020
ORPHA:443804|Clinical subtype	OMIM:184850
ORPHA:231512|Clinical subtype	OMIM:614072
ORPHA:231512|Clinical subtype	OMIM:614074
ORPHA:231512|Clinical subtype	OMIM:614075
ORPHA:454745	OMIM:245300
ORPHA:157949	OMIM:233650
ORPHA:157946	OMIM:604802
ORPHA:157941	OMIM:603218
ORPHA:898	OMIM:143200
ORPHA:99976	OMIM:614266
ORPHA:79414	OMIM:162900
ORPHA:610569	OMIM:617822
ORPHA:391307	OMIM:615541
ORPHA:231013	OMIM:122450
ORPHA:542301	OMIM:618131
ORPHA:542306	OMIM:617173
ORPHA:231108	OMIM:613325
ORPHA:231108	OMIM:609322
ORPHA:79399	OMIM:131900
ORPHA:85451	OMIM:105210
ORPHA:568	OMIM:309800
ORPHA:568	OMIM:300166
ORPHA:99792	OMIM:125440
ORPHA:71290	OMIM:616216
ORPHA:71290	OMIM:601399
ORPHA:328	OMIM:227600
Clinical group|ORPHA:3280	OMIM:186700
ORPHA:3286	OMIM:615441
ORPHA:3286	OMIM:611938
ORPHA:3286	OMIM:604772
ORPHA:3286	OMIM:614021
ORPHA:3286	OMIM:614916
ORPHA:3287	OMIM:207600
ORPHA:217390	OMIM:243700
ORPHA:217396	OMIM:613710
ORPHA:485350	OMIM:300114
ORPHA:570371|Clinical subtype	OMIM:300971
ORPHA:261494	OMIM:610253
ORPHA:99940	OMIM:606595
ORPHA:294415	OMIM:615415
ORPHA:294415	OMIM:208540
ORPHA:454840|Clinical subtype	OMIM:616415
ORPHA:230	OMIM:223360
ORPHA:2309	OMIM:260130
ORPHA:2309	OMIM:167210
ORPHA:2309	OMIM:167200
ORPHA:2309	OMIM:615728
ORPHA:2309	OMIM:615726
ORPHA:2307	OMIM:147750
ORPHA:2301	OMIM:615237
ORPHA:2301	OMIM:300048
ORPHA:2308	OMIM:147791
ORPHA:2300	OMIM:243150
ORPHA:2300	OMIM:619708
ORPHA:2306	OMIM:243440
ORPHA:35701	OMIM:605911
ORPHA:47045	OMIM:120100
ORPHA:447753	OMIM:601162
ORPHA:35122	OMIM:222900
ORPHA:209970	OMIM:611907
ORPHA:289863|Clinical subtype	OMIM:605899
ORPHA:289863|Clinical subtype	OMIM:617301
ORPHA:289860|Clinical subtype	OMIM:605899
ORPHA:69663	OMIM:600803
ORPHA:69739	OMIM:601536
ORPHA:51208	OMIM:229100
ORPHA:93404	OMIM:186100
ORPHA:98890	OMIM:311050
ORPHA:295187|Clinical subtype	OMIM:609815
ORPHA:228140	OMIM:612956
ORPHA:228140	OMIM:603829
ORPHA:275523	OMIM:605233
ORPHA:314918|Clinical subtype	OMIM:271900
ORPHA:314911|Clinical subtype	OMIM:271900
ORPHA:647	OMIM:251260
ORPHA:522077	OMIM:618218
ORPHA:466806	OMIM:619130
ORPHA:466806	OMIM:616913
ORPHA:868	OMIM:615512
ORPHA:281127	OMIM:242300
ORPHA:281122	OMIM:242300
ORPHA:281122	OMIM:242100
ORPHA:281122	OMIM:606545
ORPHA:276575	OMIM:256450
ORPHA:67038	OMIM:609630
ORPHA:67038	OMIM:109543
ORPHA:67038	OMIM:612558
ORPHA:67038	OMIM:612559
ORPHA:67038	OMIM:612557
ORPHA:67038	OMIM:151400
ORPHA:737	OMIM:175850
ORPHA:293822	OMIM:614456
ORPHA:293825	OMIM:613673
ORPHA:67048	OMIM:250951
ORPHA:33573	OMIM:231950
ORPHA:99777	OMIM:231550
ORPHA:255182|Clinical subtype	OMIM:245349
ORPHA:589547	OMIM:616139
ORPHA:589547	OMIM:613970
ORPHA:189427	OMIM:219080
ORPHA:189427	OMIM:615954
ORPHA:247709|Clinical subtype	OMIM:162300
ORPHA:280663	OMIM:614171
ORPHA:466950|Clinical subtype	OMIM:616708
ORPHA:699	OMIM:557000
ORPHA:794	OMIM:101400
ORPHA:794	OMIM:180750
ORPHA:98896	OMIM:310200
ORPHA:217377	OMIM:300801
ORPHA:217371	OMIM:613070
ORPHA:95702	OMIM:300200
ORPHA:95702	OMIM:202155
ORPHA:79269|Etiological subtype	OMIM:252900
ORPHA:85450	OMIM:105200
ORPHA:79447	OMIM:312150
ORPHA:851	OMIM:188025
ORPHA:851	OMIM:617443
ORPHA:263297	OMIM:613507
ORPHA:221091	OMIM:190400
ORPHA:154	OMIM:615235
ORPHA:154	OMIM:615916
ORPHA:154	OMIM:613426
ORPHA:154	OMIM:613424
ORPHA:154	OMIM:613252
ORPHA:154	OMIM:608569
ORPHA:154	OMIM:609909
ORPHA:154	OMIM:611879
ORPHA:154	OMIM:611878
ORPHA:154	OMIM:612158
ORPHA:154	OMIM:115200
ORPHA:154	OMIM:601154
ORPHA:154	OMIM:612877
ORPHA:154	OMIM:619492
ORPHA:154	OMIM:611880
ORPHA:154	OMIM:618189
ORPHA:154	OMIM:611407
ORPHA:154	OMIM:604288
ORPHA:154	OMIM:302045
ORPHA:154	OMIM:609915
ORPHA:154	OMIM:604145
ORPHA:154	OMIM:613642
ORPHA:154	OMIM:607482
ORPHA:154	OMIM:614672
ORPHA:154	OMIM:613286
ORPHA:154	OMIM:613172
ORPHA:154	OMIM:601494
ORPHA:154	OMIM:601493
ORPHA:154	OMIM:600884
ORPHA:154	OMIM:615396
ORPHA:154	OMIM:615184
ORPHA:154	OMIM:613697
ORPHA:154	OMIM:613694
ORPHA:154	OMIM:615373
ORPHA:154	OMIM:605582
ORPHA:154	OMIM:613122
ORPHA:154	OMIM:620203
ORPHA:154	OMIM:606685
ORPHA:154	OMIM:604765
ORPHA:154	OMIM:619747
ORPHA:154	OMIM:611615
ORPHA:154	OMIM:619897
ORPHA:154	OMIM:615248
ORPHA:154	OMIM:619371
ORPHA:154	OMIM:613881
ORPHA:1541	OMIM:604757
ORPHA:1545	OMIM:272430
ORPHA:1540	OMIM:123150
ORPHA:1547	OMIM:123560
ORPHA:210571	OMIM:612067
ORPHA:86309	OMIM:608093
ORPHA:217335	OMIM:613075
ORPHA:217330|Clinical subtype	OMIM:613092
ORPHA:329802	OMIM:613174
ORPHA:93259|Clinical subtype	OMIM:101600
ORPHA:544602	OMIM:618414
ORPHA:557003	OMIM:618440
ORPHA:99135	OMIM:619199
ORPHA:572543|Clinical subtype	OMIM:211530
ORPHA:357058	OMIM:278250
ORPHA:357058	OMIM:219200
ORPHA:447784	OMIM:614741
ORPHA:88628	OMIM:609033
ORPHA:90354	OMIM:614170
ORPHA:90354	OMIM:229200
ORPHA:35099	OMIM:616602
ORPHA:35099	OMIM:123100
ORPHA:35099	OMIM:615314
ORPHA:65682	OMIM:605479
ORPHA:65682	OMIM:243300
ORPHA:2031	OMIM:213010
ORPHA:2038	OMIM:265140
ORPHA:2030	OMIM:117600
ORPHA:2036	OMIM:181270
ORPHA:2032	OMIM:616373
ORPHA:2032	OMIM:616371
ORPHA:2032	OMIM:619611
ORPHA:2032	OMIM:178500
ORPHA:683	OMIM:609454
ORPHA:683	OMIM:610898
ORPHA:683	OMIM:260540
ORPHA:683	OMIM:601104
ORPHA:435387	OMIM:616687
ORPHA:93302	OMIM:613678
ORPHA:223	OMIM:304800
ORPHA:223	OMIM:125800
Clinical subtype|ORPHA:2239	OMIM:146200
Clinical subtype|ORPHA:2239	OMIM:307700
ORPHA:2234	OMIM:307500
ORPHA:2232	OMIM:241090
ORPHA:2237	OMIM:146255
ORPHA:2238	OMIM:601198
ORPHA:2238	OMIM:146200
ORPHA:2238	OMIM:615361
ORPHA:2238	OMIM:307700
ORPHA:401874	OMIM:614299
Etiological subtype|ORPHA:777	OMIM:300919
Etiological subtype|ORPHA:777	OMIM:301013
Etiological subtype|ORPHA:777	OMIM:300802
Etiological subtype|ORPHA:777	OMIM:300803
Etiological subtype|ORPHA:777	OMIM:300454
Etiological subtype|ORPHA:777	OMIM:300978
Etiological subtype|ORPHA:777	OMIM:300558
Etiological subtype|ORPHA:777	OMIM:300436
Etiological subtype|ORPHA:777	OMIM:300433
Etiological subtype|ORPHA:777	OMIM:300518
Etiological subtype|ORPHA:777	OMIM:300143
Etiological subtype|ORPHA:777	OMIM:300428
Etiological subtype|ORPHA:777	OMIM:309549
Etiological subtype|ORPHA:777	OMIM:300271
Etiological subtype|ORPHA:777	OMIM:300505
Etiological subtype|ORPHA:777	OMIM:300046
Etiological subtype|ORPHA:777	OMIM:300047
Etiological subtype|ORPHA:777	OMIM:300844
Etiological subtype|ORPHA:777	OMIM:300849
Etiological subtype|ORPHA:777	OMIM:300848
Etiological subtype|ORPHA:777	OMIM:300928
Etiological subtype|ORPHA:777	OMIM:300372
Etiological subtype|ORPHA:777	OMIM:300062
Etiological subtype|ORPHA:777	OMIM:300705
Etiological subtype|ORPHA:777	OMIM:300387
Etiological subtype|ORPHA:777	OMIM:300716
Etiological subtype|ORPHA:777	OMIM:300498
Etiological subtype|ORPHA:777	OMIM:300324
Etiological subtype|ORPHA:777	OMIM:300419
Etiological subtype|ORPHA:777	OMIM:300851
Etiological subtype|ORPHA:777	OMIM:300852
Etiological subtype|ORPHA:777	OMIM:300850
Etiological subtype|ORPHA:777	OMIM:309530
Etiological subtype|ORPHA:777	OMIM:300115
Etiological subtype|ORPHA:777	OMIM:300983
Etiological subtype|ORPHA:777	OMIM:300984
Etiological subtype|ORPHA:777	OMIM:300355
Etiological subtype|ORPHA:777	OMIM:300210
ORPHA:6	OMIM:210210
ORPHA:6	OMIM:210200
ORPHA:62	OMIM:608099
ORPHA:65	OMIM:204000
ORPHA:65	OMIM:604537
ORPHA:65	OMIM:204100
ORPHA:65	OMIM:613829
ORPHA:65	OMIM:613826
ORPHA:65	OMIM:613835
ORPHA:65	OMIM:613837
ORPHA:65	OMIM:179900
ORPHA:65	OMIM:604232
ORPHA:65	OMIM:613843
ORPHA:65	OMIM:610612
ORPHA:65	OMIM:618513
ORPHA:65	OMIM:614186
ORPHA:65	OMIM:615360
ORPHA:65	OMIM:608553
ORPHA:65	OMIM:613341
ORPHA:65	OMIM:604393
ORPHA:65	OMIM:611755
ORPHA:65	OMIM:612712
ORPHA:64	OMIM:203800
ORPHA:60	OMIM:613490
ORPHA:61	OMIM:248500
ORPHA:63	OMIM:203780
ORPHA:63	OMIM:301050
ORPHA:63	OMIM:104200
ORPHA:448010	OMIM:616457
ORPHA:309271|Clinical subtype	OMIM:250100
ORPHA:79273	OMIM:121300
ORPHA:443988	OMIM:219730
ORPHA:284160	OMIM:614230
ORPHA:284169|Clinical subtype	OMIM:616708
ORPHA:363454|Etiological subtype	OMIM:615290
ORPHA:254525|Etiological subtype	OMIM:616222
ORPHA:254528|Etiological subtype	OMIM:608149
ORPHA:70595	OMIM:607459
ORPHA:99051|Clinical subtype	OMIM:271950
ORPHA:443073	OMIM:616155
ORPHA:710	OMIM:101600
ORPHA:231720	OMIM:221750
ORPHA:257	OMIM:226670
ORPHA:2571	OMIM:300076
ORPHA:2576	OMIM:253250
ORPHA:2574	OMIM:203600
ORPHA:2575	OMIM:219721
Clinical subtype|ORPHA:2578	OMIM:601076
ORPHA:2573	OMIM:607151
ORPHA:2573	OMIM:608796
ORPHA:2573	OMIM:252350
ORPHA:2573	OMIM:614042
ORPHA:2570	OMIM:306990
ORPHA:2572	OMIM:271320
ORPHA:2579	OMIM:158500
ORPHA:510	OMIM:300322
ORPHA:510	OMIM:308950
ORPHA:1092	OMIM:267400
ORPHA:109	OMIM:158350
ORPHA:1094	OMIM:607214
ORPHA:391330	OMIM:300910
ORPHA:84093	OMIM:602107
ORPHA:524	OMIM:151623
ORPHA:524	OMIM:609265
ORPHA:217026	OMIM:612946
ORPHA:464738	OMIM:616449
ORPHA:69723	OMIM:276710
ORPHA:545	OMIM:613024
ORPHA:293955	OMIM:614458
ORPHA:293958	OMIM:614187
Clinical subtype|ORPHA:343	OMIM:260920
ORPHA:3439	OMIM:223340
ORPHA:3434	OMIM:601349
ORPHA:79406	OMIM:619787
ORPHA:91132	OMIM:602400
ORPHA:521258	OMIM:300979
ORPHA:79126	OMIM:178500
ORPHA:33001	OMIM:153400
ORPHA:96184|Etiological subtype	OMIM:616222
ORPHA:65684	OMIM:602440
ORPHA:59298	OMIM:272100
ORPHA:369891	OMIM:616789
ORPHA:369897	OMIM:615471
ORPHA:177926|Clinical subtype	OMIM:306700
ORPHA:177929|Clinical subtype	OMIM:306900
ORPHA:98791	OMIM:141750
ORPHA:77261|Clinical subtype	OMIM:231000
ORPHA:602	OMIM:605820
ORPHA:602	OMIM:617158
ORPHA:464	OMIM:308300
ORPHA:678	OMIM:245000
ORPHA:402003	OMIM:615735
ORPHA:159	OMIM:212138
ORPHA:1596	OMIM:612626
ORPHA:1590	OMIM:602553
ORPHA:1598	OMIM:146390
ORPHA:90307	OMIM:608354
ORPHA:225154	OMIM:271930
ORPHA:225154	OMIM:500003
ORPHA:69665	OMIM:147480
ORPHA:69665	OMIM:614972
ORPHA:443192|Clinical subtype	OMIM:184850
ORPHA:443197	OMIM:300752
ORPHA:217407	OMIM:613102
ORPHA:943	OMIM:248360
ORPHA:98886|Etiological subtype	OMIM:614200
ORPHA:251627	OMIM:616568
ORPHA:251627	OMIM:137800
ORPHA:803	OMIM:617839
ORPHA:803	OMIM:616208
ORPHA:803	OMIM:615515
ORPHA:803	OMIM:600795
ORPHA:803	OMIM:612577
ORPHA:803	OMIM:606070
ORPHA:803	OMIM:105400
ORPHA:803	OMIM:617892
ORPHA:803	OMIM:613435
ORPHA:803	OMIM:205250
ORPHA:803	OMIM:619141
ORPHA:803	OMIM:608627
ORPHA:803	OMIM:613954
ORPHA:803	OMIM:606640
ORPHA:803	OMIM:619133
ORPHA:803	OMIM:617921
ORPHA:803	OMIM:612069
ORPHA:803	OMIM:300857
ORPHA:803	OMIM:616437
ORPHA:803	OMIM:611895
ORPHA:803	OMIM:615426
ORPHA:803	OMIM:608031
ORPHA:803	OMIM:608030
ORPHA:803	OMIM:614808
ORPHA:264	OMIM:159001
ORPHA:2649	OMIM:243310
ORPHA:2643	OMIM:251190
ORPHA:2646	OMIM:168400
ORPHA:2645	OMIM:166250
ORPHA:276580	OMIM:601820
ORPHA:180188	OMIM:113700
ORPHA:180188	OMIM:616001
ORPHA:497764	OMIM:617017
ORPHA:93930|Clinical subtype	OMIM:600057
ORPHA:293621	OMIM:300779
ORPHA:500478	OMIM:275355
ORPHA:766	OMIM:266200
ORPHA:93612|Etiological subtype	OMIM:220100
ORPHA:263508	OMIM:611209
ORPHA:263501	OMIM:613489
ORPHA:2526	OMIM:152950
ORPHA:2522	OMIM:251250
ORPHA:2524	OMIM:612389
ORPHA:2524	OMIM:613811
ORPHA:2524	OMIM:612390
ORPHA:2524	OMIM:617026
ORPHA:2524	OMIM:277470
ORPHA:99657	OMIM:224500
ORPHA:912	OMIM:614862
ORPHA:912	OMIM:614866
ORPHA:912	OMIM:614887
ORPHA:912	OMIM:614886
ORPHA:912	OMIM:614882
ORPHA:912	OMIM:614883
ORPHA:912	OMIM:617370
ORPHA:912	OMIM:614859
ORPHA:912	OMIM:214100
ORPHA:912	OMIM:614870
ORPHA:912	OMIM:614876
ORPHA:912	OMIM:614872
ORPHA:912	OMIM:214110
ORPHA:800	OMIM:255800
ORPHA:90349	OMIM:219100
ORPHA:90349	OMIM:614437
ORPHA:308712|Clinical subtype	OMIM:232500
ORPHA:206436|Clinical subtype	OMIM:245200
ORPHA:166409	OMIM:609573
ORPHA:166409	OMIM:609572
ORPHA:166409	OMIM:132100
ORPHA:529970|Clinical subtype	OMIM:617187
ORPHA:529970|Clinical subtype	OMIM:618112
ORPHA:529977	OMIM:618108
ORPHA:411590	OMIM:614296
ORPHA:98913|Etiological subtype	OMIM:614198
ORPHA:98913|Etiological subtype	OMIM:616304
ORPHA:98913|Etiological subtype	OMIM:616720
ORPHA:98913|Etiological subtype	OMIM:616314
ORPHA:98913|Etiological subtype	OMIM:616313
ORPHA:98913|Etiological subtype	OMIM:254300
ORPHA:98913|Etiological subtype	OMIM:615120
ORPHA:98913|Etiological subtype	OMIM:601462
ORPHA:98913|Etiological subtype	OMIM:608930
ORPHA:98913|Etiological subtype	OMIM:608931
ORPHA:98913|Etiological subtype	OMIM:616322
ORPHA:98913|Etiological subtype	OMIM:616324
ORPHA:98913|Etiological subtype	OMIM:616325
ORPHA:98913|Etiological subtype	OMIM:616326
ORPHA:98913|Etiological subtype	OMIM:616323
ORPHA:98913|Etiological subtype	OMIM:616321
ORPHA:98913|Etiological subtype	OMIM:605809
ORPHA:464306	OMIM:614104
ORPHA:715	OMIM:300559
ORPHA:404440	OMIM:615761
ORPHA:404443	OMIM:615879
ORPHA:404448	OMIM:615873
ORPHA:401996	OMIM:614817
ORPHA:369837	OMIM:615398
Clinical subtype|ORPHA:226	OMIM:261630
ORPHA:2269	OMIM:242510
ORPHA:2261	OMIM:241760
ORPHA:2268	OMIM:242860
ORPHA:2268	OMIM:614069
ORPHA:2268	OMIM:616911
ORPHA:2268	OMIM:616910
ORPHA:36397	OMIM:103200
ORPHA:363972	OMIM:613563
ORPHA:1891	OMIM:246555
ORPHA:189	OMIM:129500
ORPHA:1897	OMIM:225280
ORPHA:1896	OMIM:129900
ORPHA:1896	OMIM:604292
ORPHA:1892	OMIM:225290
ORPHA:1895	OMIM:129850
ORPHA:1899	OMIM:617821
ORPHA:1899	OMIM:130060
ORPHA:646113	OMIM:254090
ORPHA:646113	OMIM:158810
ORPHA:98772	OMIM:607346
ORPHA:308393|Etiological subtype	OMIM:252160
ORPHA:958	OMIM:200980
ORPHA:348	OMIM:229700
ORPHA:313846	OMIM:614564
ORPHA:98945	OMIM:120300
ORPHA:496751	OMIM:616854
ORPHA:496756	OMIM:617207
ORPHA:930	OMIM:200400
ORPHA:98963	OMIM:607541
ORPHA:79303	OMIM:235555
ORPHA:110	OMIM:615982
ORPHA:110	OMIM:615984
ORPHA:110	OMIM:615983
ORPHA:110	OMIM:615985
ORPHA:110	OMIM:615988
ORPHA:110	OMIM:615986
ORPHA:110	OMIM:615987
ORPHA:110	OMIM:615981
ORPHA:110	OMIM:615989
ORPHA:110	OMIM:605231
ORPHA:110	OMIM:617119
ORPHA:110	OMIM:209900
ORPHA:110	OMIM:615992
ORPHA:110	OMIM:615994
ORPHA:110	OMIM:615996
ORPHA:110	OMIM:615995
ORPHA:110	OMIM:615990
ORPHA:110	OMIM:615991
ORPHA:110	OMIM:615993
ORPHA:110	OMIM:600151
ORPHA:110	OMIM:617406
ORPHA:1104	OMIM:600776
ORPHA:1106	OMIM:206920
ORPHA:647804	OMIM:619164
